Cod Empresa;CNPJ;Nome Empresa;Receber / Pagar;Código da Fatura;Documento Fatura;Série;Data de Emissão;Data de Vencimento;Data de Pagamento/Baixa;Valor Total R$;Parcela;Prazo;Total de Parcelas;Observação;Gerar Vencimento Fixo;Forma PGTO;Taxa da administradora de Cartão (%);Cliente/ Fornecedor;Nome Cliente/Fornecedor;Desconto;Adiantamento;N° do Pedido;Comprador/Vendedor;Histórico;Conta débito;Conta crédito;Conta de fluxo de caixa;Centro de custo;Excluída;Código Histórico;Indice Conta débito;Código Conta débito;Indice Conta crédito;Código Conta crédito;Código Conta de fluxo de caixa;Número Nota;Data de Exclusao;Cód Usuario Exclusão;Nome Usuario Exclusão;Cód Usuario Lançamento;Nome Usuario Lancamento;Cód Usuario Baixa;Nome Usuario Baixa;Valor Pago/Baixado
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838114;43067;65;10/11/2021;10/12/2021;;224,95;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43067;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838115;43067;65;10/11/2021;09/01/2022;;224,95;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43067;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838116;22395;68;10/11/2021;10/12/2021;;139,92;1;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22395;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838117;22395;68;10/11/2021;09/01/2022;;139,92;2;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22395;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838118;22395;68;10/11/2021;08/02/2022;;139,92;3;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22395;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838119;22395;68;10/11/2021;10/03/2022;;139,94;4;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22395;;;;63375;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838120;15502;67;10/11/2021;10/12/2021;;166,6;1;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15502;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838121;15502;67;10/11/2021;09/01/2022;;166,6;2;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15502;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838122;15502;67;10/11/2021;08/02/2022;;166,6;3;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15502;;;;68791;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838123;22396;68;10/11/2021;10/12/2021;;79,97;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838124;22396;68;10/11/2021;09/01/2022;;79,97;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838125;22396;68;10/11/2021;08/02/2022;;79,97;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838126;22396;68;10/11/2021;10/03/2022;;79,97;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838127;22396;68;10/11/2021;09/04/2022;;79,97;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838128;22396;68;10/11/2021;09/05/2022;;79,95;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22396;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838129;43068;65;10/11/2021;10/12/2021;;74,97;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838130;43068;65;10/11/2021;09/01/2022;;74,97;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838131;43068;65;10/11/2021;08/02/2022;;74,97;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838132;43068;65;10/11/2021;10/03/2022;;74,97;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838133;43068;65;10/11/2021;09/04/2022;;74,97;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838134;43068;65;10/11/2021;09/05/2022;;74,95;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43068;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838135;22397;68;10/11/2021;10/12/2021;;26,6;1;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22397;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838136;22397;68;10/11/2021;09/01/2022;;26,6;2;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22397;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838137;22397;68;10/11/2021;08/02/2022;;26,6;3;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22397;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838138;43069;65;10/11/2021;11/11/2021;;170,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43069;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838139;43070;65;10/11/2021;10/12/2021;;39,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;29;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43070;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838140;43072;65;10/11/2021;11/11/2021;;1006,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43072;;;;63283;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838141;15503;67;10/11/2021;10/12/2021;;84,95;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15503;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838142;15503;67;10/11/2021;09/01/2022;;84,95;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15503;;;;68791;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838143;43073;65;10/11/2021;11/11/2021;;56,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43073;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838144;22399;68;10/11/2021;10/12/2021;;49,98;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838145;22399;68;10/11/2021;09/01/2022;;49,98;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838146;22399;68;10/11/2021;08/02/2022;;49,98;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838147;22399;68;10/11/2021;10/03/2022;;49,98;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838148;22399;68;10/11/2021;09/04/2022;;49,98;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838149;22399;68;10/11/2021;09/05/2022;;50;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22399;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838150;43074;65;10/11/2021;10/12/2021;;66,65;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838151;43074;65;10/11/2021;09/01/2022;;66,65;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838152;43074;65;10/11/2021;08/02/2022;;66,65;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838153;43074;65;10/11/2021;10/03/2022;;66,65;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838154;43074;65;10/11/2021;09/04/2022;;66,65;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838155;43074;65;10/11/2021;09/05/2022;;66,65;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;116;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43074;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838156;43075;65;10/11/2021;10/12/2021;;53,3;1;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43075;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838157;43075;65;10/11/2021;09/01/2022;;53,3;2;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43075;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838158;43075;65;10/11/2021;08/02/2022;;53,3;3;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43075;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838159;22400;68;10/11/2021;11/11/2021;;218;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22400;;;;63375;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838160;15504;67;10/11/2021;10/12/2021;;235,32;1;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15504;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838161;15504;67;10/11/2021;09/01/2022;;235,32;2;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15504;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838162;15504;67;10/11/2021;08/02/2022;;235,32;3;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15504;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;838163;15504;67;10/11/2021;10/03/2022;;235,34;4;0;4;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;140;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15504;;;;68791;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838164;22401;68;10/11/2021;10/12/2021;;42,96;1;0;5;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22401;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838165;22401;68;10/11/2021;09/01/2022;;42,96;2;0;5;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22401;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838166;22401;68;10/11/2021;08/02/2022;;42,96;3;0;5;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22401;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838167;22401;68;10/11/2021;10/03/2022;;42,96;4;0;5;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22401;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838168;22401;68;10/11/2021;09/04/2022;;42,96;5;0;5;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22401;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838169;22402;68;10/11/2021;11/11/2021;;94,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22402;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838170;22403;68;10/11/2021;10/12/2021;;193,3;1;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22403;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838171;22403;68;10/11/2021;09/01/2022;;193,3;2;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22403;;;;63375;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;838172;22403;68;10/11/2021;08/02/2022;;193,3;3;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;138;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22403;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838173;43076;65;10/11/2021;10/12/2021;;199,95;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43076;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838174;43076;65;10/11/2021;09/01/2022;;199,95;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43076;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;838175;43077;65;10/11/2021;11/11/2021;;94,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;43077;;;;63283;vendas;;;0
